,Processor,Screen Size(inch),RAM(GB),Graphics Card,brand,SSD(GB),HDD(GB),link,OS,Normal,price EG,store
2518,amd ryzen 5 4500u,15.6,24.0,ryzen 5 4500u 6core,lenovo,512.0,0.0,https://www.ubuy.com.eg/en/product/47P2V2QEA-lenovo-thinkpad-e15-gen-2-home-business-laptop-amd-ryzen-5-4500u-6-core-16gb-ram-512gb-pcie-ssd-amd-radeon-15-6-full-hd-1920x1080,1,1,20157.0,ubuy
2519,amd ryzen 5 4500u,15.6,40.0,ryzen 5 4500u 6core,lenovo,1000.0,0.0,https://www.ubuy.com.eg/en/product/47P2V2QEA-lenovo-thinkpad-e15-gen-2-home-business-laptop-amd-ryzen-5-4500u-6-core-16gb-ram-512gb-pcie-ssd-amd-radeon-15-6-full-hd-1920x1080,1,1,20157.0,ubuy
2520,amd ryzen 5 4500u,15.6,40.0,ryzen 5 4500u 6core,lenovo,512.0,0.0,https://www.ubuy.com.eg/en/product/47P2V2QEA-lenovo-thinkpad-e15-gen-2-home-business-laptop-amd-ryzen-5-4500u-6-core-16gb-ram-512gb-pcie-ssd-amd-radeon-15-6-full-hd-1920x1080,1,1,23329.0,ubuy
2521,intel celeron n4120,14.0,4.0,intel uhd graphics 600,hp,64.0,0.0,https://www.ubuy.com.eg/en/product/40THCM6U0-hp-chromebook-14-laptop-intel-celeron-n4020-4-gb-ram-32-gb-emmc-14-hd-micro-edge-display-chrome-os-thin-portable-4k-graphics-long,1,1,6222.0,ubuy
2523, gen intel i710510u,14.0,16.0,intel i710510u process,latest,1000.0,0.0,https://www.ubuy.com.eg/en/product/8MNPWM-latest-gen-8-lenovo-thinkpad-x1-carbon-14-fhd-ultrabook-400-nits-with-10th-gen-intel-i7-10510u-proce,1,1,34684.0,ubuy
2524,fhd 1080p,15.6,8.0,ryzen 75700uup to 43,2022,512.0,0.0,https://www.ubuy.com.eg/en/product/4F738V5FG-2022-newest-hp-pavilion-15-6-fhd-1080p-ips-laptop-8-core-amd-ryzen-7-5700u-up-to-4-3ghz-beat-i7-1180g7-32gb-ram-1tb-nvme-ssd-numpad-hdmi,1,1,15717.0,ubuy
2525,fhd 1080p,15.6,16.0,ryzen 75700uup to 43,2022,1000.0,0.0,https://www.ubuy.com.eg/en/product/4F738V5FG-2022-newest-hp-pavilion-15-6-fhd-1080p-ips-laptop-8-core-amd-ryzen-7-5700u-up-to-4-3ghz-beat-i7-1180g7-32gb-ram-1tb-nvme-ssd-numpad-hdmi,1,1,18043.0,ubuy
2526,fhd 1080p,15.6,16.0,ryzen 75700uup to 43,2022,512.0,0.0,https://www.ubuy.com.eg/en/product/4F738V5FG-2022-newest-hp-pavilion-15-6-fhd-1080p-ips-laptop-8-core-amd-ryzen-7-5700u-up-to-4-3ghz-beat-i7-1180g7-32gb-ram-1tb-nvme-ssd-numpad-hdmi,1,1,17006.0,ubuy
2527,fhd 1080p,15.6,32.0,ryzen 75700uup to 43,2022,1000.0,0.0,https://www.ubuy.com.eg/en/product/4F738V5FG-2022-newest-hp-pavilion-15-6-fhd-1080p-ips-laptop-8-core-amd-ryzen-7-5700u-up-to-4-3ghz-beat-i7-1180g7-32gb-ram-1tb-nvme-ssd-numpad-hdmi,1,1,19946.0,ubuy
2528,fhd 1080p,15.6,32.0,ryzen 75700uup to 43,2022,2000.0,0.0,https://www.ubuy.com.eg/en/product/4F738V5FG-2022-newest-hp-pavilion-15-6-fhd-1080p-ips-laptop-8-core-amd-ryzen-7-5700u-up-to-4-3ghz-beat-i7-1180g7-32gb-ram-1tb-nvme-ssd-numpad-hdmi,1,1,21849.0,ubuy
2529,fhd 1080p,15.6,64.0,ryzen 75700uup to 43,2022,2000.0,0.0,https://www.ubuy.com.eg/en/product/4F738V5FG-2022-newest-hp-pavilion-15-6-fhd-1080p-ips-laptop-8-core-amd-ryzen-7-5700u-up-to-4-3ghz-beat-i7-1180g7-32gb-ram-1tb-nvme-ssd-numpad-hdmi,1,1,26501.0,ubuy
2530,intel core i7,17.3,16.0,geforce rtx 2070,asus,512.0,512.0,https://www.ubuy.com.eg/en/product/37PIVV6-asus-rog-strix-g17-g712lw-es74-core-i7-10750h-2-6-ghz-win-10-home-64-bit-16-gb-ram-512-gb-ssd-nvme-1,2,0,49781.0,ubuy
2531,amd ryzen 7,16.0,16.0,geforce rtx 3070,lenovo,512.0,512.0,https://www.ubuy.com.eg/en/product/1BDGJ7LTE-lenovo-legion-5-pro-16-gaming-laptop-amd-ryzen-7-16gb-ram-nvidia-geforce-rtx-3070-512gb-ssd-windows-10-home-gray-82jq008nus,2,0,34808.0,ubuy
2532,amd ryzen 9,15.6,16.0,geforce rtx 3060,asus,1000.0,1000.0,https://www.ubuy.com.eg/en/product/1ARR6W3QY-asus-rog-strix-g513-r9-gaming-laptop-15-6-144hz-ips-type-full-hd-display-nvidia-geforce-rtx-3060-amd-ryzen-9-5900hx-16gb-ddr4-1tb-pcie-nvme-ssd,2,0,43815.0,ubuy
2533,intel core i5,15.6,8.0,geforce gtx 1650,lenovo,512.0,512.0,https://www.ubuy.com.eg/en/product/1T1LQXQ-lenovo-l340-15-gaming-15-6-fhd-intel-core-i5-9300hf-nvidia-geforce-gtx-1650-8gb-ram-512gb-ssd-black,2,0,18017.0,ubuy
2534,amd ryzen 3 5300u,14.0,4.0,ryzen 3 5300u,lenovo,128.0,128.0,https://www.ubuy.com.eg/en/product/1AEN0FNY8-lenovo-ideapad-flex-5-14-fhd-touchscreen-laptop-amd-ryzen-3-4gb-ram-128gb-ssd-windows-10-gray-82hu003jus,2,1,10475.0,ubuy
2535,amd ryzen 3 5300u,14.0,4.0,ryzen 3,lenovo,128.0,128.0,https://www.ubuy.com.eg/en/product/1AEN0FNY8-lenovo-ideapad-flex-5-14-fhd-touchscreen-laptop-amd-ryzen-3-4gb-ram-128gb-ssd-windows-10-gray-82hu003jus,2,1,12093.0,ubuy
2536,amd ryzen 3 5300u,14.0,4.0,ryzen 3 5300u,lenovo,128.0,128.0,https://www.ubuy.com.eg/en/product/1AEN0FNY8-lenovo-ideapad-flex-5-14-fhd-touchscreen-laptop-amd-ryzen-3-4gb-ram-128gb-ssd-windows-10-gray-82hu003jus,2,1,10562.0,ubuy
2537,amd ryzen 3 325ou,15.6,4.0,ryzen 3 3250u,hp,0.0,1.0,https://www.ubuy.com.eg/en/product/3CXF5C-hp-15-amd-ryzen-3-3250u-4gb-sdram-1tb-hdd-128gb-ssd-natural-silver-windows-10-15-gw0010wm-google-cla,2,1,9814.0,ubuy
2538,intel core i710750h ,17.3,16.0,geforce rtx 2060,evoo,512.0,512.0,https://www.ubuy.com.eg/en/product/CXQMZB4-evoo-gaming-17-3-laptop-fhd-144hz-intel-core-i7-10750h-processor-nvidia-geforce-rtx-2060-thx-spatial,2,0,32883.0,ubuy
2539,intel core i710750h,15.6,8.0,gtx 1660ti 8gb512gb ga,msi,0.0,512.0,https://www.ubuy.com.eg/en/product/3GPM96-msi-gf65-thin-i7-gtx-1660ti-8gb-512gb-gaming-laptop,2,0,22171.0,ubuy
2540,intel core i510300h ,15.6,8.0,geforce gtx 1650,evoo,256.0,256.0,https://www.ubuy.com.eg/en/product/4PQQTYK-evoo-gaming-15-6-laptop-fhd-60hz-intel-core-i5-10300h-processor-nvidia-geforce-gtx-1650-thx-spatial,2,0,24139.0,ubuy
2541,intel core i71180h,17.3,16.0,geforce rtx 3060,msi,1000.0,1.0,https://www.ubuy.com.eg/en/product/1AS82JHJM-msi-ge76-raider-gaming-laptop-2021-1tb-ssd-16gb-ram-17-3-fhd-144-hz-intel-core-i7-1180h-11th-gen-nvidia-geforce-rtx-3060-titanium-blue,2,0,38004.0,ubuy
2542,intel core i51035g1,17.3,8.0,intel uhd graphics,acer,0.0,1000.0,https://www.ubuy.com.eg/en/product/FH2SKFS-acer-aspire-3-laptop-17-3-hd-intel-core-i5-1035g1-8gb-ram-1tb-hdd-intel-uhd-graphics-windows-10-a317,2,1,13186.0,ubuy
2543,intel core i711800h,15.6,16.0,geforce rtx 3070,acer,1000.0,1000.0,https://www.ubuy.com.eg/en/product/4DGOBWADK-acer-predator-triton-300-pt315-53-7691-gaming-laptop-11th-gen-intel-core-i7-11800h-15-6-qhd-2560-x-1440-display-165hz-16gb-ddr4-1tb-nvme-ssd,2,0,37475.0,ubuy
2544,intel core i710750h,15.6,8.0,gtx 1660ti 8gb512gb ga,msi,0.0,512.0,https://www.ubuy.com.eg/en/product/EXPKUC2-msi-gf65-thin-i7-gtx-1660ti-8gb-512gb-gaming-laptop-15-6-fhd-120hz-display-intel-core-i7-10750h-nvid,2,0,23045.0,ubuy
2545,intel core i7,15.6,16.0,geforce rtx 2070,asus,512.0,512.0,https://www.ubuy.com.eg/en/product/3GPMD4-asus-rog-g512-strix-i7-rtx-2070-16gb-512gb-gaming-laptop,2,0,28030.0,ubuy
2546,10th generation intel core i510300h,15.6,16.0,geforce rtx 3050ti,acer,512.0,512.0,https://www.ubuy.com.eg/en/product/1CF5AODCY-acer-nitro-5-an515-55-57c4-gaming-laptop,2,0,26422.0,ubuy
2547,intel core i5 core i5,15.6,8.0,geforce gtx 1650 4 gb,acer,256.0,256.0,https://www.ubuy.com.eg/en/product/3E4HUI-acer-nitro-5-an515-54-5812-core-i5-9300h-2-4-ghz-win-10-home-64-bit-8gb-ram-256-gb-ssd-nvme-15-6-ips,2,0,21755.0,ubuy
2548,11th generation intel core i51135g7 ,13.5,8.0,intel iris xe graphics,acer,512.0,512.0,https://www.ubuy.com.eg/en/product/1TZWT68-acer-swift-3-intel-evo-thin-light-laptop-13-5-2256-x-1504-ips-intel-core-i5-1135g7-intel-iris-xe-gra,2,1,15895.0,ubuy
2549, amd ryzen 7 5800h,16.0,6.0,geforce rtx 3060 6gb gd,2022,1000.0,0.0,https://www.ubuy.com.eg/en/product/499JNWVT8-lenovo-legion-5-pro-16-165hz-qhd-ips-nvidia-g-sync-500-nits-gaming-laptop-amd-ryzen-7-5800h-16gb-ram-1tb-ssd-rtx-3070-8gb-gddr6-tgp-130w,1,0,31785.0,ubuy
2550, amd ryzen 75800h,16.0,16.0,ryzen 75800h 16gb ,lenovo,1000.0,0.0,https://www.ubuy.com.eg/en/product/499JNWVT8-lenovo-legion-5-pro-16-165hz-qhd-ips-nvidia-g-sync-500-nits-gaming-laptop-amd-ryzen-7-5800h-16gb-ram-1tb-ssd-rtx-3070-8gb-gddr6-tgp-130w,1,0,33288.0,ubuy
2551,amd ryzen 9,15.6,16.0,geforce rtx 3070  1tb ,asus,1000.0,0.0,https://www.ubuy.com.eg/en/product/31142ME-asus-rog-zephyrus-15-6-qhd-gaming-laptop-amd-ryzen-9-16gb-memory-nvidia-geforce-rtx-3070-1tb-ssd-ecl,1,0,37645.0,ubuy
2552, intel core i511320h,15.6,8.0,intel iris xe graphics,dell,512.0,0.0,https://www.ubuy.com.eg/en/product/479XEPF74-dell-inspiron-15-5510-15-6-inch-business-laptop-fhd-non-touch-display-intel-core-i5-11320h-8gb-ddr4-ram-512gb-ssd-intel-iris-xe-graphics,1,1,13982.0,ubuy
2553, intel core i711390h,15.6,8.0,geforce mx450,dell,512.0,0.0,https://www.ubuy.com.eg/en/product/479XEPF74-dell-inspiron-15-5510-15-6-inch-business-laptop-fhd-non-touch-display-intel-core-i5-11320h-8gb-ddr4-ram-512gb-ssd-intel-iris-xe-graphics,1,1,19692.0,ubuy
2554, intel core i711390h,15.6,8.0,intel iris xe graphics,dell,512.0,0.0,https://www.ubuy.com.eg/en/product/479XEPF74-dell-inspiron-15-5510-15-6-inch-business-laptop-fhd-non-touch-display-intel-core-i5-11320h-8gb-ddr4-ram-512gb-ssd-intel-iris-xe-graphics,1,1,19692.0,ubuy
2555, intel uhd graphics 610,15.0,4.0,intel uhd graphics 610 ,dell,128.0,0.0,https://www.ubuy.com.eg/en/product/3IMZHS-dell-inspiron-3583-15-laptop-intel-celeron-128gb-ssd-4gb-ddr4-1-6ghz-intel-uhd-graphics-610-windows,1,1,7364.0,ubuy
2556, intel core i510300h,15.6,8.0,gtx 1650,asus,512.0,0.0,https://www.ubuy.com.eg/en/product/4MCH5ZJ5I-asus-tuf-gaming-f15-gaming-laptop-15-6-144hz-fhd-ips-type-display-intel-core-i5-10300h-processor-geforce-gtx-1650-8gb-ddr4-ram-512gb-pcie-ssd,1,0,14448.0,ubuy
2557,fhd 1080p,15.6,16.0,rtx3050 ti,dell,512.0,0.0,https://www.ubuy.com.eg/en/product/412YHAG8C-dell-gaming-g15-5511-15-6-inch-inch-fhd-120hz-non-touch-laptop-intel-core-i7-11800h-16gb-ddr4-ram-512gb-ssd-nvidia-geforce-rtx-3060-6gb-gddr6,1,0,24407.0,ubuy
2558,fhd 1080p,15.6,16.0,rtx 3060,dell,512.0,0.0,https://www.ubuy.com.eg/en/product/412YHAG8C-dell-gaming-g15-5511-15-6-inch-inch-fhd-120hz-non-touch-laptop-intel-core-i7-11800h-16gb-ddr4-ram-512gb-ssd-nvidia-geforce-rtx-3060-6gb-gddr6,1,0,27156.0,ubuy
2559,intel i31005g,15.6,8.0,intel i31005g1 cpu,asus,128.0,0.0,https://www.ubuy.com.eg/en/product/3CX9NO-asus-f512ja-as34-vivobook-15-thin-and-light-laptop-15-6-fhd-display-intel-i3-1005g1-cpu-8gb-ram-128g,2,1,8971.0,ubuy
2560,intel core i7,15.6,16.0,geforce rtx 2070 super,asus,512.0,512.0,https://www.ubuy.com.eg/en/product/LBLW2H12-asus-rog-strix-g15-gaming-laptop-15-6-144hz-fhd-ips-type-display-nvidia-geforce-rtx-2070-super-intel,2,0,30982.0,ubuy
2561,intel core i79750h,15.6,16.0,geforce gtx 1660 ti 6gb,hp,256.0,256.0,https://www.ubuy.com.eg/en/product/3SNW3F0-omen-by-hp-15-6-gaming-laptop-intel-core-i7-9750h-nvidia-geforce-gtx-1660-ti-6gb-16gb-ram-256gb-ssd,2,0,29582.0,ubuy
2562,amd ryzen 5,14.0,8.0,ryzen 5 3500u ,lenovo,256.0,256.0,https://www.ubuy.com.eg/en/product/33BFIO2-lenovo-ideapad-3-14-laptop-14-0-fhd-display-amd-ryzen-5-3500u-processor-8gb-ddr4-ram-256gb-ssd-abyss,2,1,11459.0,ubuy
2563,intel core i5,15.6,16.0,iris xe graphics,gateway,512.0,0.0,https://www.ubuy.com.eg/en/product/3NSX3EQGO-gateway-15-6-ultra-slim-notebook-fhd-intel-core-i5-1135g7-intel-iris-xe-graphics-512gb-ssd-16gb-ram-tuned-by-thx-fingerprint,1,1,12748.0,ubuy
2564,intel core i7,15.6,16.0,rtx 3050 4gb gddr6,msi,512.0,512.0,https://www.ubuy.com.eg/en/product/3MT3PG5JW-msi-crosshr15264-crosshair-15-15-6-inch-gaming-laptop-i7-16gb-0512gb-windows-10,2,0,24255.0,ubuy
2565,amd ryzen 5 5600h,16.1,8.0,radeon rx 5500m 4gb gd,hp,256.0,256.0,https://www.ubuy.com.eg/en/product/3UO01UMGA-victus-by-hp-laptop-16-e0011wm,2,1,14935.0,ubuy
2566,amd ryzen 5,15.6,8.0,ryzen 5 2500u quadcore,lenovo,256.0,256.0,https://www.ubuy.com.eg/en/product/4E6TWBU-lenovo-ideapad-330s-15-6-laptop-windows-10-amd-ryzen-5-2500u-quad-core-processor-8gb-memory-256gb-st,2,1,9906.0,ubuy
2567, amd ryzen 5 5500u,15.6,8.0,ryzen 5 5500u,asus,512.0,0.0,https://www.ubuy.com.eg/en/product/1H0XLBUTW-asus-vivobook-15-m515-thin-and-light-laptop-15-6-ips-fhd-display-amd-ryzen-7-5700u-8gb-ddr4-ram-512gb-pcie-ssd-fingerprint-reader-windows-10,1,1,16614.0,ubuy
2568, amd ryzen 7 5700u,15.6,8.0,ryzen 7 5700u,asus,512.0,0.0,https://www.ubuy.com.eg/en/product/1H0XLBUTW-asus-vivobook-15-m515-thin-and-light-laptop-15-6-ips-fhd-display-amd-ryzen-7-5700u-8gb-ddr4-ram-512gb-pcie-ssd-fingerprint-reader-windows-10,1,1,13412.0,ubuy
2569, intel core i71165g7,15.6,16.0,intel iris xe graphics,dell,512.0,0.0,https://www.ubuy.com.eg/en/product/47X8SK8XU-dell-inspiron-15-3501-15-6-inch-fhd-non-touch-laptop-intel-core-i7-1165g7-16gb-ddr4-ram-512gb-ssd-intel-iris-xe-graphics-windows-10-home,1,1,18233.0,ubuy
2570, amd ryzen 9 5900hx,15.6,32.0,geforce rtx 3080,asus,1000.0,0.0,https://www.ubuy.com.eg/en/product/11NVA5QY-asus-rog-strix-scar-15-2021-gaming-laptop-15-6-165hz-ips-qhd-nvidia-geforce-rtx-3080-amd-ryzen-9-590,1,0,50712.0,ubuy
2571, amd ryzen 5 5500u,14.0,8.0,ryzen 5 5500u,lenovo,256.0,0.0,https://www.ubuy.com.eg/en/product/1BDFBT2BC-lenovo-ideapad-3-14-14-0-laptop-14-0-fhd-1920-x-1080-display-amd-ryzen-5-5500u-processor-8gb-ddr4-ram-256gb-nvme-tlc-ssd-storage,1,1,11509.0,ubuy
2572, intel core i51135g7,15.6,8.0,intel uhd graphics with shared graphics memory,dell,256.0,0.0,https://www.ubuy.com.eg/en/product/3U0HLTNS6-dell-inspiron-15-3511-15-6-inch-fhd-non-touch-laptop-intel-core-i3-1115g4-8gb-ddr4-ram-256gb-ssd-intel-uhd-graphics-windows-11-home-carbon,1,1,13179.0,ubuy
2573, intel core i51135g7,15.6,12.0,integrated,dell,256.0,0.0,https://www.ubuy.com.eg/en/product/3U0HLTNS6-dell-inspiron-15-3511-15-6-inch-fhd-non-touch-laptop-intel-core-i3-1115g4-8gb-ddr4-ram-256gb-ssd-intel-uhd-graphics-windows-11-home-carbon,1,1,13179.0,ubuy
2574, intel core i51135g7,15.6,12.0,iris xe,dell,256.0,0.0,https://www.ubuy.com.eg/en/product/3U0HLTNS6-dell-inspiron-15-3511-15-6-inch-fhd-non-touch-laptop-intel-core-i3-1115g4-8gb-ddr4-ram-256gb-ssd-intel-uhd-graphics-windows-11-home-carbon,1,1,12989.0,ubuy
2575, intel core i51135g7,15.6,12.0,intel uhd graphics with shared graphics memory,dell,256.0,0.0,https://www.ubuy.com.eg/en/product/3U0HLTNS6-dell-inspiron-15-3511-15-6-inch-fhd-non-touch-laptop-intel-core-i3-1115g4-8gb-ddr4-ram-256gb-ssd-intel-uhd-graphics-windows-11-home-carbon,1,1,12989.0,ubuy
2576, intel core i51135g7,15.6,8.0,iris xe,dell,256.0,0.0,https://www.ubuy.com.eg/en/product/3U0HLTNS6-dell-inspiron-15-3511-15-6-inch-fhd-non-touch-laptop-intel-core-i3-1115g4-8gb-ddr4-ram-256gb-ssd-intel-uhd-graphics-windows-11-home-carbon,1,1,12989.0,ubuy
2577, intel core i51135g7,15.6,12.0,iris xe,dell,256.0,0.0,https://www.ubuy.com.eg/en/product/3U0HLTNS6-dell-inspiron-15-3511-15-6-inch-fhd-non-touch-laptop-intel-core-i3-1115g4-8gb-ddr4-ram-256gb-ssd-intel-uhd-graphics-windows-11-home-carbon,1,1,13179.0,ubuy
2578, intel core i51135g7,15.6,8.0,integrated,dell,256.0,0.0,https://www.ubuy.com.eg/en/product/3U0HLTNS6-dell-inspiron-15-3511-15-6-inch-fhd-non-touch-laptop-intel-core-i3-1115g4-8gb-ddr4-ram-256gb-ssd-intel-uhd-graphics-windows-11-home-carbon,1,1,13179.0,ubuy
2579, intel core i51135g7,15.6,12.0,integrated,dell,256.0,0.0,https://www.ubuy.com.eg/en/product/3U0HLTNS6-dell-inspiron-15-3511-15-6-inch-fhd-non-touch-laptop-intel-core-i3-1115g4-8gb-ddr4-ram-256gb-ssd-intel-uhd-graphics-windows-11-home-carbon,1,1,12989.0,ubuy
2580, intel core i51135g7,15.6,12.0,intel uhd graphics with shared graphics memory,dell,256.0,0.0,https://www.ubuy.com.eg/en/product/3U0HLTNS6-dell-inspiron-15-3511-15-6-inch-fhd-non-touch-laptop-intel-core-i3-1115g4-8gb-ddr4-ram-256gb-ssd-intel-uhd-graphics-windows-11-home-carbon,1,1,13179.0,ubuy
2581, intel core i51135g7,15.6,8.0,iris xe,dell,256.0,0.0,https://www.ubuy.com.eg/en/product/3U0HLTNS6-dell-inspiron-15-3511-15-6-inch-fhd-non-touch-laptop-intel-core-i3-1115g4-8gb-ddr4-ram-256gb-ssd-intel-uhd-graphics-windows-11-home-carbon,1,1,13179.0,ubuy
2582, intel core i51135g7,15.6,8.0,integrated,dell,256.0,0.0,https://www.ubuy.com.eg/en/product/3U0HLTNS6-dell-inspiron-15-3511-15-6-inch-fhd-non-touch-laptop-intel-core-i3-1115g4-8gb-ddr4-ram-256gb-ssd-intel-uhd-graphics-windows-11-home-carbon,1,1,12989.0,ubuy
2583, intel core i31115g4,15.6,8.0,intel uhd graphics with shared graphics memory,dell,256.0,0.0,https://www.ubuy.com.eg/en/product/3U0HLTNS6-dell-inspiron-15-3511-15-6-inch-fhd-non-touch-laptop-intel-core-i3-1115g4-8gb-ddr4-ram-256gb-ssd-intel-uhd-graphics-windows-11-home-carbon,1,1,9563.0,ubuy
2584, amd ryzen 9 5900hx,16.0,32.0,rtx 3050ti,asus,1000.0,0.0,https://www.ubuy.com.eg/en/product/49AAHO0RQ-asus-vivobook-pro-16x-oled-slim-laptop-16-wquxga-16-10-display-amd-ryzen-9-5900hx-cpu-nvidia-geforce-rtx-3050-ti-32gb-ram-1tb-ssd-windows-11,1,1,36016.0,ubuy
2585, intel core i711800h,17.3,16.0,geforce rtx 3050 ti,asus,512.0,0.0,https://www.ubuy.com.eg/en/product/3NEX255L8-asus-tuf-gaming-f17-gaming-laptop-17-3-144hz-full-hd-ips-type-intel-core-i7-11800h-processor-geforce-rtx-3050-ti-16gb-ddr4-512gb-pcie-ssd,1,0,25465.0,ubuy
2586, intel core i710870h,15.6,16.0,geforce rtx 3070,asus,1000.0,0.0,https://www.ubuy.com.eg/en/product/13KSB6AK-asus-zenbook-pro-duo-15-oled-ux582-laptop-15-6-oled-4k-uhd-touch-display-intel-core-i7-10870h-16gb-r,1,1,50839.0,ubuy
2587, intel core i51135g7,15.6,12.0,intel iris xe graphics,lenovo,512.0,0.0,https://www.ubuy.com.eg/en/product/47ZLF66G8-lenovo-ideapad-15-6-fhd-touchscreen-laptop-intel-core-i5-1135g7-quad-core-processor-beats-i7-1065g7-intel-iris-xe-graphics-20gb-ram-512gb,1,1,15505.0,ubuy
2588, intel core i51135g7,15.6,20.0,intel iris xe graphics,lenovo,1000.0,0.0,https://www.ubuy.com.eg/en/product/47ZLF66G8-lenovo-ideapad-15-6-fhd-touchscreen-laptop-intel-core-i5-1135g7-quad-core-processor-beats-i7-1065g7-intel-iris-xe-graphics-20gb-ram-512gb,1,1,16985.0,ubuy
2589, intel core i51135g7,15.6,20.0,intel iris xe graphics,lenovo,2000.0,0.0,https://www.ubuy.com.eg/en/product/47ZLF66G8-lenovo-ideapad-15-6-fhd-touchscreen-laptop-intel-core-i5-1135g7-quad-core-processor-beats-i7-1065g7-intel-iris-xe-graphics-20gb-ram-512gb,1,1,21215.0,ubuy
2590, intel core i51135g7,15.6,20.0,intel iris xe graphics,lenovo,512.0,0.0,https://www.ubuy.com.eg/en/product/47ZLF66G8-lenovo-ideapad-15-6-fhd-touchscreen-laptop-intel-core-i5-1135g7-quad-core-processor-beats-i7-1065g7-intel-iris-xe-graphics-20gb-ram-512gb,1,1,15928.0,ubuy
2591, intel core i51135g7,15.6,36.0,intel iris xe graphics,lenovo,1000.0,0.0,https://www.ubuy.com.eg/en/product/47ZLF66G8-lenovo-ideapad-15-6-fhd-touchscreen-laptop-intel-core-i5-1135g7-quad-core-processor-beats-i7-1065g7-intel-iris-xe-graphics-20gb-ram-512gb,1,1,19523.0,ubuy
2592, intel core i51135g7,15.6,36.0,intel iris xe graphics,lenovo,2000.0,0.0,https://www.ubuy.com.eg/en/product/47ZLF66G8-lenovo-ideapad-15-6-fhd-touchscreen-laptop-intel-core-i5-1135g7-quad-core-processor-beats-i7-1065g7-intel-iris-xe-graphics-20gb-ram-512gb,1,1,22906.0,ubuy
2593, intel core i31115g4,15.6,20.0,intel uhd graphics,2022,1000.0,0.0,https://www.ubuy.com.eg/en/product/46MZ3Z9A2-2022-newest-lenovo-ideapad-3-laptop-15-6-fhd-display-intel-dual-core-processor-intel-uhd-graphics-8gb-ram-256gb-pcie-ssd-fingerprint,1,1,13179.0,ubuy
2594, intel core i31115g4,15.6,8.0,intel uhd graphics,2022,256.0,0.0,https://www.ubuy.com.eg/en/product/46MZ3Z9A2-2022-newest-lenovo-ideapad-3-laptop-15-6-fhd-display-intel-dual-core-processor-intel-uhd-graphics-8gb-ram-256gb-pcie-ssd-fingerprint,1,1,10642.0,ubuy
2595, intel core i711800h,15.6,16.0,rtx 3060 6gb gddr6,msi,1000.0,0.0,https://www.ubuy.com.eg/en/product/47BJTR0XS-msi-crosshr15084-crosshair-15-15-6-inch-gaming-laptop-i7-16gb-1tb-windows-10,1,0,32310.0,ubuy
2596,21 ghz base clock up to 37 ghz max boost clock,15.6,8.0,radeon vega 8,hp,0.0,1000.0,https://www.ubuy.com.eg/en/product/4W1K3OO-hp-pavilion-laptop-15-6-fhd-amd-ryzen-5-3500u-amd-radeon-vega-8-8gb-sdram-1tb-hdd-128gb-ssd-15-cw106,2,1,25088.0,ubuy
2597,amd ryzen 5 3500u mobile ,14.1,8.0,radeon vega 8 graphics,evoo,256.0,256.0,https://www.ubuy.com.eg/en/product/1PUBFZTVA-evoo-14-1-ultra-slim-notebook-elite-series-fhd-display-amd-ryzen-5-3500u-processor-with-radeon-vega-8-graphics-8gb-ram-256gb-ssd-hd-webcam,2,1,9730.0,ubuy
2598,amd ryzen 5 3500u mobile ,14.1,8.0,radeon vega 8 graphics,evoo,256.0,256.0,https://www.ubuy.com.eg/en/product/1PUBFZTVA-evoo-14-1-ultra-slim-notebook-elite-series-fhd-display-amd-ryzen-5-3500u-processor-with-radeon-vega-8-graphics-8gb-ram-256gb-ssd-hd-webcam,2,1,6627.0,ubuy
2599,amd ryzen 9,15.6,16.0,geforce rtx 3080,asus,1000.0,1000.0,https://www.ubuy.com.eg/en/product/3VA4EW06M-asus-rog-strix-scar-15-g533-g533qs-ds96-15-6-gaming-notebook-full-hd-1920-x-1080-amd-ryzen-9-5900hx-3-30-ghz-16-gb-ram-1-tb-ssd-black,2,1,46438.0,ubuy
2600,intel core i711800h 23ghz,15.6,8.0,geforce rtx 3050 ti ,msi,512.0,512.0,https://www.ubuy.com.eg/en/product/1IK6THJG6-msi-sword-15-6-gaming-laptop-intel-core-i7-nvidia-geforce-rtx-3050ti-512gb-ssd-8gb-memory-black-sword15001-notebook-pc-computer-11ud-001,2,0,27616.0,ubuy
2601, amd ryzen 3 3250u,15.0,8.0,ryzen 3 3250u,hp,256.0,0.0,https://www.ubuy.com.eg/en/product/3K4TTO-hp-15-inch-touchscreen-laptop-amd-ryzen-3-3250u-8-gb-ram-256-gb-ssd-windows-10-home-in-s-mode-15-ef1,1,1,8631.0,ubuy
2602,intel i51035g,15.6,12.0,intel i51035g1 quad co,lenovo,256.0,0.0,https://www.ubuy.com.eg/en/product/7OKH1I-lenovo-ideapad-3-intel-i5-1035g1-quad-core-12gb-ram-256gb-ssd-15-6-inch-touch-screen-laptop,1,1,11382.0,ubuy
2603,6 inch fhd 1080p,15.6,16.0,radeon vega 3,2020,256.0,0.0,https://www.ubuy.com.eg/en/product/CFXZKMY-2020-asus-vivobook-15-15-6-inch-fhd-1080p-laptop-amd-ryzen-3-3200u-up-to-3-5ghz-16gb-ddr4-ram-256gb,1,1,10705.0,ubuy
